content,username,tanggal Waktu,hashtag
2019-07-23 08:52:00+00:00,yunankingstar1,Haikal_hassan @ccicpolri Saya Rasa TidaK Ada Yang Ingin Jelek-Jelek Anies AtaU membunuh karakter anies baswedan tapi semua pejabat jupera reta lebih tehaMa lebih tehaMa lebih sufaMa suca lebih luzaMa suca lebih etik. Kritik Jangan Jadi Pejabathttps://t.co/odwedmolzm,
2019-07-22 02:55:13+00:00,AlwiyaDoni,@fahiraidris @aniesbaswedan Mereka sangat takut dengan Anies Baswedan yang kenerjanya bagus popularitasnya tinggi dan elektabilitasnya juga tinggi untuk berlaga di 2024,
2019-07-19 06:47:51+00:00,amir_alv,@99arif_ag @mas__piyuuu @aniesbaswedan Yah mungkin buzzer Ahoker dan Jokower udah teken kontrak untuk fitnah dan men-jelek2an pak Anies Baswedan yg sedang naik daun (mereka takut dimasa yg akan datang presiden bukan dari kaum mereka)... 🤔🙄😲,
2019-07-02 05:46:33+00:00,B_Hendratmo1,"@Kanjengraden_ @aniesbaswedan Orang Bijak Adalah Orang Bisa Menempatkan Diri Dimana Dia Berada, Dan Tindakan Sesuai DGN Perkataananya.

Kalau anies Baswedan .... Pengen Dosa Takut Ketawa 🤭🤭🤭🤭",
2019-06-16 01:24:26+00:00,azharbtm,@BadjaNuswantara @KPK_RI Jiwa Optimis Komunitas Orang Waras Indonesia (J0KOWI) KPK Takut dan Segan sama Anies Baswedan Pertanyaannya apa Yang Membuat KPK Takut sama Anies mungkin SENYUM nya mungkin juga PULUS nya Jadi Intinya KPK Harus di DEMO dulu biar KPK Mau TURUN TANGAN,
2019-06-16 01:20:26+00:00,azharbtm,"@BadjaNuswantara @KPK_RI Jiwa Optimis Komunitas Orang Waras Indonesia (J0KOWI) KPK Takut dan Segan sama Anies Baswedan, pertanyaannya apanya Anies yang Membuat KPK Takut mungkin SENYUM nya mungkin juga PULUS nya Jadi Intinya KPK Harus di DEMO dulu biar KPK Mau TURUN TANGAN",
2019-06-09 10:50:51+00:00,Utayrus_Ayd,"@EKODJ60105372 Betul, cebong takut bgt dg sosok Anies Baswedan krn cerdas dan strateginya bijak menarik massa simpati...sosok pemimpin masa depan",
2019-05-22 11:19:30+00:00,pakdokteeer,"ini anies baswedan ga berniat ini ngisolasi kawasan thamrin dan sarinah, persempit gerak mereka, biar daerah lain di jkt jadi aman.Temen-Temen GW Pada Takut ini.",
2019-04-27 09:29:48+00:00,saltlander,"strategi penanganan banjir anies baswedan yg dirahasiakan krn takut dicontek itu adalah... ;
meminjam behanya pamela safitri duo srigala dan cupita gobas dan memakai itu untuk menyerap genangan banjir di jakarta",
2019-04-14 16:13:54+00:00,ihwan_jel,#UasDifitnahkejibalasditps,['UASdifitnahKejiBalasDiTPS']
2019-04-13 21:32:04+00:00,Kucingmemo,"Ya Rabbanaa...ijinkan Prabowo Sandi memimpin negri ini. Seperti Engkau kabulkan Jakarta mempunyai Gubernur Anies Baswedan. Kami ingin negri ini dipimpin oleh orang yang takut kepada-Mu, dekat kepada-Mu. Menghormati ulama dan sayang rakyatnya. Amin ya Rabb❤❤❤",
2019-03-23 03:37:16+00:00,n0sm0_king,@marierteman @RajaPurwa @aniesbaswedan Perintah nya ke Paspampres: Anies Baswedan off limit! Takut nya makin mencemari dan membuat JKW makin turun elektabilitas nya.. #INAelectionObserverSOS,['INAelectionObserverSOS']
2019-03-07 08:44:15+00:00,teodorikgultom,"@Fahrihamzah @aniesbaswedan @prabowo ""Anies Baswedan telah diihalangi dengan penyebaran rasa takut"".Matamu picek dan belekan FH.Ahok dan Djarot kampanye dihalangi,didemo terus2an, politisasi ayat dan mayat, TPS dijagain gerombolannya,skrg Jkt makin kumuh dan banjir.Begitukah cara pandang wkl ketua DPR thdp politik?",
2019-02-19 10:42:28+00:00,ridwansank,"CEBONG TRUS Bikin Isu Dan Public Opini Prabowo Belum Berprestasi Dan Jkw Udah Berpengalaman

Inget ahok lawan anies baswedan?
Mereka Katakan;Ahok Udah Pengalaman & amp;Kerjanya Bagus Banget.Koruptor Takut Sama ... https://t.co/gw0ae5j1jp",
2019-02-18 10:56:29+00:00,wi_wijayyart,@abiye_ajid @prabowo seandainya prabowo secerdas anies baswedan ketika retorika dan berdebat kita nggak takut,
2019-01-10 14:58:24+00:00,Ihsan03787889,"Seribu jari Luhut tak berguna. Dua jari Anies mengguncang istana.

Seratus gubernur dan walikota/bupati tak dipandang. Satu gubernur Indonesia sangat berpengaruh.

Kenapa mereka takut? Karena Anies Baswedan mewakili hati mayoritas umat Islam se-Indonesia!
#UmatIslamBersamaAniesB https://t.co/V7idYVnYpW",['UmatIslamBersamaAniesB']
2019-01-09 23:42:25+00:00,Ahmad_Ridwan_,"""100 gubernur lawan tidak sebanding gangan pengaruh seoran anies baswedan""

Semoga Indonesia Diberi Anugrah Pemimpin Pembela Rakyat Kecil Dan Takut Kepada Allah.https://t.co/jte6jyna4o",
2019-01-07 14:31:52+00:00,baiqellyernawa1,"Jokowi Takut diganti... Rezim teraneh dan ter amburadul..
Banyak tuh gubernur lainnya, knp Bpk Anies Baswedan aja yg di periksa.. https://t.co/WENq0WrAQi",
2018-12-19 10:06:56+00:00,Erpriko,"Salam #02 Jari Anies Baswedan Dipermasalahkan, Jgn Takut!Kepala ""Daerah Yg Terang"" Mendukung Jokowi Dan Menteri Luhut Dan Sri Mulyani Salam Satu Jari Tdk Dipermasalahkan Oleh Kpu Atw Bawaslu.",
2018-12-10 01:41:35+00:00,GueChokY,"Saya Katakan Lagi Ya, Dan Saya Tenjak Takut Utk Mengatakan Ini Berulang2 Bahwa Anies Baswedan Sandiaga Uno Terpilih Sbg Gubernur Dan Wagub Dki",
2018-12-10 01:36:21+00:00,LusiHQ,"Saya katakan lagi ya, dan saya tidak takut utk mengatakan ini berulang2 bahwa ANIES BASWEDAN SANDIAGA UNO terpilih sbg gubernur dan wagub DKI melalui proses antara lain DISKRIMINASI thd minoritas, intimidasi rakyat, intimidasi mayat, persekusi Tamasya Almaidah dll.

#TerimaBully",['TerimaBully']
2018-12-04 01:54:00+00:00,FatihJufri,@fadlizon @tvonenews semoga 2019 nnt pemimpin yg baru lbh berani menutup habis tv yg tdk timbang.sprt apa yg di lakukan pak anies baswedan dgn menutup hotel2 besar tempat maksiat .. dan sprt mahatir pm Malaysia berani menangkap org yg zalim .ssa allah ummat islam tdk pernah takut kcwl pd allah swt allah swt allah islam tdk pernah takut kcwl pd allah swt swt,
2018-10-15 23:30:00+00:00,the_geotimes,"Anies Baswedan Dan Jalan Politik Kecemasan.BENARKAH IA HERYA MIMPI DAN RETORIKA RASA TAKUT UMAT?

https://t.co/tucipqoewo",
2018-10-06 14:56:25+00:00,hansdavidian,Dan Banyak Banget YG Berubah Mendadak.Dulu Ga Segan Mabu2an & amp;Bicaralah pikiran mereka Tanpa Takut Kungkungan Kenyaringan Politik Sekarang Feed Medsosnya Isinya Nyengir2 Semua DGN Kata2 Mutiara A La Anies Baswedan.,
2018-09-27 10:59:10+00:00,ery_omar,"Inilah Gubernur Indonesia Bpk Anies Baswedan yg berani menyegel pembangunan relakmasi Jakarta dan tidak pernah takut, tunduk kepada mafia semoga tetap Amanah dan berjalan di rel yg benar, ini contoh anak keturunan Pejuang NKRI.",
2018-09-04 04:01:13+00:00,kanderturnip,@ekowBoy Pekok Pak Eko! Hahaha... Pak Eko nonton gak waktu Closing Ceremony AG 2018? Pemerintah pusat melalui sambutan Pak JK menyebut nama Anies Baswedan dan berterima kasih ke Pemprov DKI dan Palembang. Pak Eko tebar2 fitnah gini gak takut masok neraka? Masok Pak Eko!,
2018-08-20 03:39:33+00:00,odenxs85,"@parlandungan @nananksunardi @jokopujakesuma @gussumbogo @ustadtengkuzul @dkijakarta @aniesbaswedan ha ??Anies baswedan lebih buruk ??Dari Siapa ??Ahok ??🤣 🤣 🤣 Jauh Bagusan Anies Lah .. Bahkan Presiden Pun Berusiaa Menghilangkan Citra Anies Di 2 Bahkan Besar, 1 Piala Presiden Saat Persija Juara, Dan 1 Lagi Saat Pembuka Game Asia .. Ada",
2018-08-09 00:33:47+00:00,Hasbunallah212,"@Lukmanul438 Prabowo biarlah lengser saja, sudah tua, takut dana, sdh lemah daya juangnya. Angkat Anies Baswedan jadi Capres,  maka Prabowo akan punya kader yg jadi presiden dan gubernur DKI. Biarlah Pak Anies Baswedan berpasangan dg AHY",
2018-08-09 00:31:34+00:00,Hasbunallah212,"@maspiyuuu Prabowo biarlah lengser saja, sudah tua, takut dana, sdh lemah daya juangnya. Angkat Anies Baswedan jadi Capres,  maka Prabowo akan punya kader yg jadi presiden dan gubernur DKI",
2018-07-29 15:01:55+00:00,moko_reza,"@ebugogo2periode @karniilyas gua malah seneng di Bahas Bong, Tapi Awas Aja Gak Perlu Ngamuk Yaa .. Jinjungan Loe Kena Timpuk Balik ..

Bp.Anies Baswedan Menangani Dan Meberikan Kontribusi, Apa Elu Takut Rahat Tinggalmu Di Bersihin?CEBONG KAN SUKA COMBERAN .. 😉",
2018-07-27 09:53:38+00:00,rihandaulah,"RT @dayatia Coba bayangkan 3 tahun lagi.

Kita beramai2 bikin tagar #shameonyou buat Anies baswedan gegara misalnya bengawan solo airnya kotor 

Bayangkan nikmatnya mencela2 Anies saat itu.

Tanpa takut ditangkap dan kita jd selebtwit krena jd paling depan yg cela Anies",['shameonyou']
2018-07-12 08:26:22+00:00,14Haidar,"@danzfikd @ninjutx @4ndrews @AlRasyidS @kurawa @LusiHQ @basuki_btp Hahahahaaa... Cemen ya. 
Sudah kelihatan kok kualitasnya dari awal cuitannya. Gpp. Saya malah diblokir oleh Fadli Zon, Anies Baswedan, Tifatul Sembiring, dan entah siapa lagi. Mereka yang blokir kita, anggap saja takut menghadapi kita. OK Bro?! 😜👍",
2018-06-17 04:03:46+00:00,satrianaga,"@Aldrich6996 @VIVAcoid Udahlah intinya lo anti Islam, dan semua tau lo takut dgn kebangkitan Islam, ndak usah cari2 dan rekayasa kasus utk para pemimpin Islam, lo juga menyerang kebijakan Gub Anies Baswedan krn representasi Islam... 
Ingat Indonesia merdeka karena perjuangan Islam",
2018-06-09 10:39:29+00:00,asup75,Petinggi Muhammadiyah DKI: Anies Baswedan Bernyali Besar dan Hanya Takut kepada Allah SWT https://t.co/EXjr9gMzgN,
2018-06-08 10:12:57+00:00,vitha_mu,Petinggi Muhammadiyah DKI: Anies Baswedan Bernyali Besar dan Hanya Takut kepada Allah SWT https://t.co/c3slgqKMVQ,
2018-06-08 08:58:29+00:00,KanikaSpa,Petinggi Muhammadiyah DKI: Anies Baswedan Bernyali Besar dan Hanya Takut kepada Allah SWT https://t.co/KPyKM7TsHQ,
2018-06-08 00:46:55+00:00,suaranasional,Petinggi Muhammadiyah DKI: Anies Baswedan Bernyali Besar dan Hanya Takut kepada Allah SWT https://t.co/zxeQ9U5Fz1 https://t.co/UPfUG2Ab57,
2018-05-14 16:14:50+00:00,yonasukmalara,"@WidasSatyo Halah, cuma bisa retorika kek Anies Baswedan. Rugi waktu dan energi. Kadang-kadang mereka gak sadar ya, kalau sifat merasa lebih besar atau lebih baik dari orang lain, adalah hal yang buat setan diusir dari surga. Jadi pengen memaki tapi takut dosa. Hehe",
2018-05-08 06:03:42+00:00,K_nank,"RT @jajangridwan19: Pada Akhirnya Takut Ditinggal
mangkanya cepat deklarasikan siapa capares dan cawapres nya jangan slogan melulu ganti presiden

PKS: Terlalu Dini Jika Cawapresnya anies Baswedan |https://t.co/l7ojezrsdt https://t.co/otkrtaempr lewat @merdekadotcom",
2018-04-05 10:19:33+00:00,tempometro,Aktivis Ratna Sarumpaet menyebutkan bahwa Anies Baswedan dan Sandiaga Uno terjebak pada kondisi takut dianggap salah oleh masyarakat. Tanggapan Anda? https://t.co/SsSEBfYkTF,
2018-04-05 06:37:29+00:00,marion36782189,Berita Artis Zaman Now | Poker 393 | Agen Judi Terpercaya Dan Terbaik |: Anies Baswedan: Petugas Jangan Takut Sama Teman Gu... https://t.co/IwobR06WPi,
2018-04-04 11:32:20+00:00,TarotDarma,"Ratna Sarumpaet Main Jaelangkung.Jaelangkungnya Datang.Ibu Ratnanya Mencak-Prencak, Marah, Takut Dan Telpon Anies Baswedan.Jaelangkungnya Nganter Ibu Ratna Pulu Ke Rahat Sampai Selamat.",
2018-01-27 23:14:08+00:00,xifenghoetang,"@AyraHadi Bahkan 2024 sj mereka nekat  menembus untuk memprediksi. 
Anies Baswedan adalah momok menakutkan. Keselamatan Anies adalah tanggung jawab kita bersama. 
Mereka takkan takut untuk melakukan ""halalisasi"", berbagai macam cara ditempuh.

Kalap, panik, kejang kejang, dan sebangsatnya",
2017-11-27 22:36:42+00:00,kabah_tv,"*Jangan Benci, Takut, ATAU Menolong Politik!*

*(Pelajaran Penting Dari Gubernur Dki Anies Baswedan Dan Presiden ... https://t.co/hybj9cbuv9",
2017-11-21 00:01:57+00:00,andriyani316,"Oooh ... jadinya maksud kau @KPK_RI @BareskrimPolri @KejaksaanRI takut sidik Kasus Anies Baswedan dlm Penggelembungan Anggaran 23,3T &amp; Korupsi BookFair 146M di Koln, dan juga KPK takut sidik @sandiuno dlm Kasus Pidana Penggelapan Tanah, Pemalsuan Kwitansi https://t.co/i9wPrtub2D https://t.co/wxesJ6rO63",
2017-11-20 02:45:13+00:00,IntelBuahbuahan,"JANGAN BENCI, TAKUT, ATAU MENOLAK POLITIK !  

(Pelajaran Penting dari Gubernur DKI Anies Baswedan dan Presiden Turki Tayyip Erdogan)

Bahwa untuk menghilangkan, memberantas atau menyudahi suatu aktifitas maksiat, maka seorang guru, pendidik,",
2017-11-19 10:07:54+00:00,andriyani316,"Oooh ... jadinya maksud kau @KPK_RI @BareskrimPolri @KejaksaanRI takut sidik Kasus Anies Baswedan dlm Penggelembungan Anggaran 23,3T &amp; Korupsi BookFair 146M di Koln, dan juga KPK takut sidik @sandiuno dlm Kasus Pidana Penggelapan Tanah, Pemalsuan Kwitansi https://t.co/i9wPrtub2D https://t.co/BDuulpHgKD",
2017-11-11 11:47:51+00:00,dnalrimyname,@LawanPolitikJKW Soalnya takut ketuker dg Anies Baswedan. Wong udah Gubernur dan baik2 saja kok dilalah ditanya terus kenapa.,
2017-05-28 00:06:06+00:00,ahmed_die,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/DyZD1r9h9Y",
2017-05-27 23:35:12+00:00,Kanal_RI,"#BeritaIndonesia Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/817OEelzvd Via @Info_Pariwara https://t.co/D8BVPWGTPr",['BeritaIndonesia']
2017-05-27 23:35:12+00:00,sutrox_10,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/jWZLgHUQLU",
2017-05-27 23:35:06+00:00,sutrox_10,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, Dan Jpu Ahok https://t.co/zp2u3mhjeu",
2017-05-27 23:32:36+00:00,rizalxyloto,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/WeIaFaGQd6",
2017-05-27 23:32:35+00:00,Don_Banjarnahor,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, Dan Jpu Ahok https://t.co/mm8ya4pojg https://t.co/x4ybxfqtaj",
2017-05-27 23:17:51+00:00,NadyaNews21,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/3Xn9XYXPC5 https://t.co/vMhhpRUJhq",
2017-05-27 23:17:43+00:00,YAKXP_,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/MAaVTG7ZUy https://t.co/tzEyttIuPG",
2017-05-27 23:10:06+00:00,okezonenews,"Adik Anies Baswedan Wafat, Ronaldo Takut Bom, dan JPU Ahok https://t.co/01tab0Q3Eh https://t.co/x8eAluoUvB",
2017-04-15 09:24:08+00:00,sintowijaya,Hahahaha anies baswedan dan sandiaga uno takut kalah dalah pilkada dki .. mau bersaing Yang Sehat Jangan Pakai Oknum Masjid Jadi Corong Aib,
2017-04-09 04:09:24+00:00,yovilon,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/6XjfM5lo5J",
2017-04-09 04:09:23+00:00,demokrasicoid,"JLEB!Hina anies baswedan dan habib rizieq, akhirnya aron ashab minta maaf, paman: kamuu minta maaf karena takut ... https://t.co/ie5tqho3f3",
2017-04-08 13:44:35+00:00,totok_irianto3,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/7v8WIloQCq",
2017-04-08 13:44:28+00:00,totok_irianto3,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/HC5mh8kYti",
2017-04-08 13:18:26+00:00,MusaAlfathir,"JLEB!Hina anies baswedan dan habib rizieq, akhirnya aron ashab minta maaf, paman: km mnta maaf krn takut/u ??https://t.co/r1u8tjas5k",
2017-04-08 10:52:56+00:00,totok_irianto3,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/FGmOKWUtQH",
2017-04-08 10:52:51+00:00,totok_irianto3,"JLEB!Hina Anies Baswedan Dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut ... https://t.co/lm9v3uxxlo",
2017-04-08 10:52:45+00:00,totok_irianto3,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/xzKGEbpaOO",
2017-04-08 10:52:37+00:00,totok_irianto3,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut... https://t.co/nxnbfSzGDV",
2017-04-08 10:03:16+00:00,rz_sikumbang,"JLEB! Hina Anies Baswedan dan Habib Rizieq, Akhirnya Aron Ashab Minta Maaf, Paman: Kamu Minta Maaf Karena Takut…... https://t.co/Km4MomS3iU",
2017-04-08 10:03:09+00:00,rz_sikumbang,"JLEB!Hina anies baswedan dan habib rizieq, akhirnya aron ashab minta maaf, paman: kamu minta maaf karena takut… https://t.co/yqzyhe3t0n https://t.co/xzbuzvplvpl",
2017-04-05 13:18:01+00:00,Resti_resti92,"Anies Baswedan dan Terorisme Model Baru https://t.co/7b8AkcKaxr @aniesbaswedan 
#JakartaPunyaSemua tanpa rasa takut dan intimidasi! https://t.co/e37Z7W0b3j",['JakartaPunyaSemua']
2017-04-05 12:18:00+00:00,Kritik,"Anies Baswedan Dan Terorisme Model Baru https://t.co/0ezk9tovtk @Anybaswedan
#Jakarartapunyasemua tanpa rasa takut dan intimidasi!https://t.co/rqw0vprlwt",['JakartaPunyaSemua']
2017-03-06 05:11:10+00:00,rmol_id,"Pesan Bang Yos, Anies-Sandi Jangan Takut Bikin Terobosan: Pasangan Anies Baswedan dan Sandiaga Uno tidak perlu… https://t.co/Nh8ybKTPYC https://t.co/TMpnbwjjXp",
2017-02-20 12:58:49+00:00,cumarachel,Pemimpih Tempat Rakyat Berkeluh Kesah .. Tanpa Ada Rasa Takut Dan Terintimidasi.Anies Baswedan Insya Allah Jadi Pemimpin Jakarta.https://t.co/fqwn16urps,
2016-10-29 14:19:55+00:00,netralnews,"Anies Baswedan: Terancam Digusur, Warak Dihantui Rasa Takut Dan Menekam https://t.co/HK3AXYN1DG #Megapolitan #Ahok #Aniesbaswedan","['Megapolitan', 'Ahok', 'AniesBaswedan']"
2016-05-19 07:22:07+00:00,bantulkota,Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru juga harus terus berinovasi dan menciptakan sesuatu ya... https://t.co/Bcy3YG8Q2m,
2016-05-19 07:02:56+00:00,munifuliqbal25,Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru Baga Harus Terus Berinovasi Dan Menciptakan SesUatu ya ... https://t.co/yunnkcdypw,
2016-05-19 07:02:55+00:00,JogjaThok,Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru juga harus terus berinovasi dan menciptakan sesuatu ya... https://t.co/7CJYUdygGb,
2016-05-19 07:02:53+00:00,Hznhamid,Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru juga harus terus berinovasi dan menciptakan sesuatu ya... https://t.co/QL5GIt7lUz,
2016-05-19 07:02:49+00:00,DjogjaWatch,#Djogjawatch anies baswedan ajak guru jangan takut berinovasi: guru bara harus terus berinovasi Dan prenciptak ... https://t.co/kymex5zwyh,['DjogjaWatch']
2016-05-19 07:02:30+00:00,UKMmagelang,Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru juga harus terus berinovasi dan menciptakan sesuatu ya... https://t.co/YXBBeNNoi4,
2016-05-19 07:02:29+00:00,ruangjogja,BERITA.Anies Baswedan Ajak Guru Jangan Takut Berinovasi: Guru Baga Harus Terus Berinovasi Dan Mencur ... https://t.co/pjadj7nytl @ruangjogja,
2015-10-29 03:20:50+00:00,AinurRafiq78,"Komisi X jangan takut panggil GM dan Anies Baswedan untuk mengungkap kasus ini.Ndak ada yg kebal hukum,yg salah harus dihukum",
2014-12-13 14:55:13+00:00,bangmis,"Takut ah Bahas Beliau yg Sempurna Agung Dan Pintar Itu ""@maspiyungan: anies Baswedan: Kurikulum 2013 Tetap Digunakan http://t.co/nnn0xylg0c""",
2014-11-14 17:33:43+00:00,cryptojakarta,"#Tangsel Pesan anies baswedan Pada Murid Kelas 1, “Tak Perlu Takut Salah”: Jakarta, Snol Menteri Kebudayaan Dan ... http://t.co/o3muhqtiao",['Tangsel']
2014-06-09 14:42:33+00:00,tiafird,"Dan...... 5 tahun lalu bapak Anies Baswedan bisa membuat alur debat sangat baik dan substantif. Moderator yang sekarang sepertinya ""takut"".",
2013-10-31 01:23:43+00:00,Lona_Loni,"""Generasi baru ini adalah anak-anak yang tidak takut bermimpi dan berani menjalani mimpi itu.."" -Anies Baswedan",
2011-09-28 05:30:18+00:00,MerapiNewsCom,"Anies Baswedan: ""Kita butuh kepempimpinan tegas dan tidak takut akan ketidakpantasan. Jangan ragu-ragu bila ada yang berbuat salah.""",
